stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,0,2.78
3dpf,24.75,0,0.4,0,0,0,0.5
5dpf,55.45,0.74,0,3.16,0.29,0.99,0.78
10dpf,40.17,0,0,0.87,0,0,0
