stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,1.1
2dpf,1.58,0,0.61,0.61,2.02,0.62,2.98
3dpf,5.57,0,0,1,0,0,1.64
5dpf,1.28,1.11,0.3,1.69,0.73,0,8.93
10dpf,0,0.51,0,1.11,0,0,1.4
