stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.2,1.29,1.72,0,0,0.65,0
3dpf,0.67,0,0,1.92,0,0.42,0.31
5dpf,0,0.62,1.09,0,0.84,0,1.25
10dpf,14.49,0,0,0.58,0,0,1.02
