stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,48.59,0,0,0,0
2dpf,6.13,0,36.61,0,2.92,0,12.92
3dpf,0,0,0.34,0,0,0,2.54
5dpf,0,0,50.91,0.54,0.9,1.06,17.2
10dpf,1.25,0.71,55.63,0,1.65,0,5.83
