stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0.57,0,0,0,0
3dpf,2.04,0,0.36,0.36,0,0
5dpf,0.88,0,0.48,3.28,0.91,0.41
10dpf,1.21,0,0,1.16,0,0
