stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
16hpf,1.62,0,0,0,0,0,0,0,0
24hpf,0,0,0,0,2.91,0,0,0,0
2dpf,4.18,0,0,9.6,0,3.84,0,0.58,0.5
3dpf,23.95,0,0,6.42,0,2.39,0,0,1.63
5dpf,5.09,0,1.07,16.14,2.93,6.46,0.8,0.47,4.62
10dpf,53.75,0.74,0.98,14.47,7.82,6.38,0,0,1.3
