stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,82.52,0,0,0,19.03,0,0,23.75,0,180.91
12hpf,163.53,51.26,0,0,29.49,8.11,0,61.05,28.42,109.97
14hpf,99.89,2.62,2.45,6.51,17.17,18.42,0,63.06,19.24,584.92
16hpf,52.34,6.93,0,7.48,34.22,5.76,1.66,20.38,7.81,181.67
19hpf,47.64,0,6.09,4.9,13.75,1.76,0,4.63,0,603.9
24hpf,119.48,4.99,24.95,41.93,89.78,32.59,31.25,8.91,42.84,538.06
2dpf,605.12,9.12,40.91,159.36,327.23,563.28,210.17,18.77,166.26,1434.05
3dpf,1036.93,103.85,134.1,184.73,400.22,3713.38,222.44,0.89,202.37,986.93
5dpf,811.08,194.91,525.99,637.5,288.18,3338.76,517.79,107.13,383.86,4116.12
10dpf,2532.34,501.49,1145.33,770.09,483.23,4894.48,432.6,4.26,534.24,2128.87
