stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
12hpf,0,3.58,0,0,0,0,0
14hpf,0,0,0,0,6.41,0,4.22
16hpf,0,0,0,0,7.31,0,1.95
24hpf,0,0,0,0,1.8,0,0
2dpf,1.93,0,0,0,5.52,0.64,4.17
3dpf,30.2,0,0.44,0,0,0.49,0
5dpf,1.53,0.43,0,0,0,0.72,5.03
10dpf,0.52,0,0,0.56,0,0,0.54
