stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.26,0,0,3.06,1.63,0
3dpf,0.87,0,0.87,0,0.57,0
5dpf,0.43,0,1.09,3.7,1.86,1.27
10dpf,2.37,0.79,0,1.79,0.79,0.62
