stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,5.9,0.54,6.39,5.85,0.57,1.9
3dpf,3.55,0.6,0.41,11.49,1.26,0.99
5dpf,1.29,1.33,0,2.25,0,1.51
10dpf,0.38,0,0,2.65,0,0
