stage,central_nervous_system,endoderm,hematopoietic_system,mesenchyme,neural_crest,paraxial_mesoderm,periderm
3dpf,0.31,0,0,0,0,0,0
5dpf,0.32,0.29,0,1.43,0,0.74,0.81
10dpf,0,0,0.82,0.94,0.56,0.44,0
