stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
14hpf,0,0,0,0,0,0,12.47
19hpf,0,0,0,0,0,0,10.26
24hpf,0.82,0,0,0,0,0,0
2dpf,2.18,0,0,0.82,1.29,0.55,45.81
3dpf,0,0.34,0,0,0,1.53,14.48
5dpf,0.94,5.3,0,0,0,0,30.37
10dpf,3.86,0,0.47,0,0,1.39,13.91
