stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0,0,0,1.27,0,0,0.72
3dpf,1.49,1.2,0.8,0,0,0.46,0,0.3
5dpf,1.08,0.94,4.35,1.65,0,5.96,1.6,9.38
10dpf,1.19,0,0.47,0.38,0,0,0,2.85
