stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.81,3.87,0.96,0,0.77
3dpf,1.15,6.04,1.78,0,0.65
5dpf,0,0.84,2.58,0.72,0.42
10dpf,2.01,2.46,3.75,0,0
