stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,7.29,0,0,0,5.64,1.33,86.25
3dpf,4.65,2.14,0,0,0.75,0,22.81
5dpf,0.91,0.49,1.21,0,3.16,0,92.21
10dpf,0.82,4,1.16,0.93,0.45,0,7.55
