stage,central_nervous_system,endoderm,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,1.8,1.98
3dpf,1.42,0.78,0,0.96,0,0
5dpf,0,0.44,0,1.74,0,4.24
10dpf,1.47,0.62,0.48,0,0,0
