stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,9.42,1,0,1.58,0.54,1.37,0.69,0.59
3dpf,10.49,0.31,0,0,2.25,0,0,0
5dpf,3.23,0,1.07,0,4.21,0.87,0,0.56
10dpf,2.79,0,0.4,0.85,0,0,0,0
