stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0,0,0,0,1.4,0.92
3dpf,0.77,0.35,0,0,0,0,0.97
5dpf,0.93,0,0.8,0.65,0.45,0,5.81
10dpf,0.41,0,0.38,0,0,0,1.05
