stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.97,1.15,0,0,5.75,2.03,1.36,4.39
3dpf,2.7,0,1.34,0.5,3.89,0.54,0,0
5dpf,2.53,3.27,1.85,0,13.02,0.93,4.57,7.54
10dpf,1.07,1.25,0,0,7,0,0.93,1.07
