stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,3.46,0,0.52,5.21,7.14,1.63,0.51,1.45,2.11
3dpf,26.85,0,0,0,1.77,0.7,0,0.3,0
5dpf,3.42,0.37,0.81,0,15.05,2.35,0,1.15,1.81
10dpf,20.17,0,0,0,2.14,1.09,0,0.69,1.24
