stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
12hpf,0,0,0,0,0,12.79
14hpf,0,0,0,0,0,2.86
16hpf,0,0,0,1.62,0,0
2dpf,0,0,0,1.17,0,0
3dpf,0.3,0,0,0,0,0
5dpf,0,0.83,0.68,1.19,1.03,3.06
10dpf,0,1,0,3.97,0,0
