stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0.84,0,0.5,0,0,0.57,0
3dpf,1.63,0,0,0,0.97,0,0,0
5dpf,1.81,4.02,0.61,1.27,0,0.73,0,1.4
10dpf,0,2.34,0.43,0.45,0.55,0,0,1.87
