stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,1.83,0
2dpf,1.68,0,0,2.36,0.59,2.7,0
3dpf,4.75,0,0.42,0.4,0.42,0,0
5dpf,4.29,0,0,0,0.29,1.36,0.94
10dpf,10.13,1.84,0,0,1.87,0,1.34
