stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,0,0,0,0,0,5.24
24hpf,0,0,0,0,0,0,0,0.85
2dpf,1.92,1.99,0,0.62,1.68,35.74,0.74,0.79
5dpf,1.36,26.4,6.12,3.85,23.21,2.34,2.92,11.95
10dpf,1.84,29.51,0,0,1.03,0,0,0.48
