stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,15.81
16hpf,0,0,0,0,0,0,0,1.8
19hpf,0,0,0,0,0,0,0,11.76
24hpf,0.89,0,0,0,0,0,0,0.91
2dpf,3.4,0,0,0,2.2,0,1.18,195.72
3dpf,1.86,1.97,0,0,0.3,0,0,30.37
5dpf,1.78,0,1.57,0.85,2.85,0.3,0.4,404.38
10dpf,2.34,0,0,0.43,2.17,0,0,101.21
