stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,12.59,3.79,0.58,3.71,3.64,2.69
3dpf,20.3,0,0,5.49,0.35,0
5dpf,3.82,1.07,0,7.37,5.09,1.79
10dpf,8.26,0.41,0,3.74,4.86,0
