stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,30.73,0,0,0,0,0,0
16hpf,0,6.37,0,0,0,0,0,0
24hpf,105.79,0,0,0,0,0,41.03,0
3dpf,55.43,0,0,12.11,4.23,2.24,0,7.02
5dpf,2.38,0,0,33.09,8.83,1.72,0,8.67
10dpf,7.62,0.71,0.81,80.1,0.48,1.32,0,0
