stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0.64,0.8,4.72,0,0.86,0.69
3dpf,8.32,0,1.66,5.83,0.33,0.37,0
5dpf,0,0.41,0,5.99,0,0,1.53
10dpf,4,0,0,4.89,0,0,0
