stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,0,0.52
3dpf,0.29,0,0,0,0.97,0,0.45
5dpf,0,0.44,0,0,2.14,0.42,47.96
10dpf,0,0,2.88,1.26,1.53,0,4.71
