stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.78,0.57,0,0.77,0,0,2.11
3dpf,1.74,0,0,1.2,5.87,0,0
5dpf,0,0,0.31,0,1.74,1.29,0.48
10dpf,1.9,0,0.61,0.7,0.44,0,0
