stage,central_nervous_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,5.18,1.48,1.37,2.28
3dpf,11.55,0,0.39,0
5dpf,0,0,0.41,2.22
10dpf,3.39,0,1.72,0
