stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,9.39,0,0,0,0,0
12hpf,8.42,0,0,1.84,0,0,0,0,0,0
14hpf,2.28,0,0,0,2.33,4.59,0,0,2.27,0
16hpf,13.72,0,0,3.47,5.07,1.99,0,1.75,5.29,7.24
19hpf,20.57,1.69,0,2.32,0,2.18,0,0,0,5.28
24hpf,7.55,0,0,0.93,3.43,1.73,0,0,2.57,1.07
2dpf,185.68,3.49,6.3,36.47,82.67,186.65,17.59,7.95,47.47,49.01
3dpf,424.25,4.94,2.79,10.83,10.95,170.19,4.78,0,7.2,14.71
5dpf,61.51,6.09,14.54,37.63,17.6,171.51,15.5,7.36,28.74,65.35
10dpf,314.11,9.16,20.08,33.57,12.99,158.53,6.25,0.51,10.45,17.21
