stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,7.46,0,2.14,0,5.92,0.48,0,2.17,3.18
3dpf,10.45,0.6,0,0.82,2.3,0,0,0.37,0
5dpf,2.32,0.31,0,0,1.77,0,0.73,0.93,2.69
10dpf,2.52,0,0,0,1.05,0,0,0.86,0.83
