stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.74,0,0,0,0.8,0,0
3dpf,0.32,0,0,0,0,0,0
5dpf,1.05,1.26,0,0.3,5.9,1.43,2.87
10dpf,2.06,1.07,0.57,0.79,8.33,2.76,0
