stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,3.32
24hpf,0.89,0,0,0,0,0,0,0
2dpf,0.82,0,1.75,0,0.58,0.87,0.56,79.07
3dpf,1.85,0.89,0.29,0,0,0.34,0,75.41
5dpf,3.48,0,0.71,0.83,0,4.8,0.68,301.09
10dpf,1.29,1.42,2.86,1.54,0,1.27,0,62.44
