stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.46,0,0,3.76,0.69,1.03,3.24
3dpf,2.54,0.86,0.81,1.99,6.23,0.99,0.34
5dpf,3.34,0,1.83,0,7.04,1,1.51
10dpf,1.14,0,0,0.62,5.2,0,0
