stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.64,0,0,0.82,1.12,1.42,2.01
3dpf,1.3,0,0,0,1.37,0,0
5dpf,0.98,0.87,0,0,4.73,0,0.29
10dpf,1.09,0,0.42,0,1.43,1.82,0
