stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,1.38,0,0,0,0,1.1,0,0
3dpf,1.12,0,0,0,0,0,0,0
5dpf,8.79,1.48,1.68,3.15,1.03,0,0.82,2.17
10dpf,168.09,0,0,1.05,0,0,0,0
