stage,central_nervous_system,mesenchyme,paraxial_mesoderm,periderm
19hpf,9.17,0,0,0
24hpf,57.79,0.91,1.34,3.77
2dpf,2.98,1.51,0,0
3dpf,18.62,0,0,0
5dpf,0.47,0.67,0,0
10dpf,10.11,0,0,0
