stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,112.67
12hpf,0,0,0,0,0,0,0,5.62
14hpf,0,0,0,0,0,0,0,74.34
16hpf,0,3.39,0,0,0,0,0,11.29
19hpf,0,0,0,0,0,0,0,120.44
24hpf,0,3.49,0,0,0,0,0,41.01
2dpf,21.76,4.5,2.12,3.79,2.3,3.39,0,315.59
3dpf,10.28,19.03,0.84,5.29,0.67,5.09,0,137.82
5dpf,12.98,15.78,0.31,5.19,0.93,6.15,2.29,397.9
10dpf,16.69,15.15,5.74,1.01,0,1.46,0,114.18
