stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.8,0,1.2,0.48,0,0,3.88
3dpf,4.87,0,0,1.19,0,0,0.83
5dpf,0,3.27,0.36,2.06,0.94,0.35,1.76
10dpf,6.09,2.58,0,2.34,0,0,0
