stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,57.91,0,53.62,0,8.89,0,0,41.53,677.62,31.69
12hpf,193.16,12,78.83,6.44,64.06,27.32,0,48.03,990.28,89.63
14hpf,58.93,6.83,94.9,22.91,31.26,28.44,0,2.93,696.27,44.97
16hpf,248.29,28.61,16.08,31.02,115.77,95.36,7.76,5.71,553.11,240.9
19hpf,106.34,1.72,1.81,24.82,26.27,28.11,3.31,3.95,69.99,139.91
24hpf,282.28,7.62,9.02,42.53,79.08,97.22,31.85,9.1,205.68,65.68
2dpf,207.75,15.23,25.22,57.8,131.83,258.48,267.12,7.32,111.79,104.01
3dpf,402.74,11.51,5.21,16.04,16.29,203.83,12.15,0,17.79,21.48
5dpf,181.15,11.45,58.75,76.39,49.13,633.03,97.5,9.88,131.09,223.64
10dpf,311.51,14.47,27.45,55.35,46.7,280.82,166.59,0,42.76,33.72
