stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0,0.5,0,0,1.98,0,0,0,0.75
3dpf,4.21,0,0,0,0.42,1.72,0,0,12.74
5dpf,5.82,202.88,3.09,1.41,0,32.96,0.29,0.68,81.72
10dpf,20.08,840.27,0.5,2.21,0,3.88,0,0.5,45.67
