stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,2.34,2.28,0,0,0
3dpf,3.31,0,0,1.41,0.33,0.31
5dpf,0,0.42,0,0.59,0,0
10dpf,0.86,3.21,0,2.73,0.56,0
