stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,33.41,0,20.69,43.91,0.67,2.65,31.51,13.82
3dpf,3.9,0.59,2.22,26.31,0.69,0,5.12,2.11
5dpf,14.14,0.36,3.47,58.51,0,5.59,8.31,8.93
10dpf,32.82,0,0.45,9.41,0,0,2.17,0.39
