stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.81,0,0,3.91,8.34,2.2,0,1.71
3dpf,81.9,0.52,0,0,0.36,0,0,0.51
5dpf,20.46,0,1.18,1.07,7.21,1.91,1.08,7.61
10dpf,50.51,0,0,0,2.12,0.67,0,3.89
