stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,17.34,0,0.53,0,1.06,0,0.51
3dpf,18.92,0.29,0,0.41,0,0,0
5dpf,68.27,0.77,0,4.85,1.96,0.32,2.1
10dpf,24.97,0,0,0.43,0,0,0
