stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5.69,0,0,0,0,0,0,62.66
3dpf,5.98,1.97,0,0,1.07,0,0,74.9
5dpf,9.19,1.05,0.87,1.63,6.65,0.6,1.3,714.25
10dpf,17.21,0.95,2.82,0.42,4.02,0,0,338
