stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,7.06,0,0,0,0,0,0,0,0
14hpf,5.31,0,0,0,0,3.51,0,0,0
16hpf,501.76,0,0,0,0,4.94,0,0,0
19hpf,151.79,0,0,0,0,0,0,0,0
24hpf,326.26,0,2.05,2.11,0,9.65,0,0,14.21
2dpf,49.5,0,0,7.27,0,11.32,0,0.72,3.44
3dpf,424.64,2.47,0,0.43,0.66,55.97,0,1.78,71.51
5dpf,1.16,2.56,2.07,1.79,0.83,5.98,3.82,0.59,83.08
10dpf,106.15,0.43,1.15,0,0,19.52,0,0.48,4.63
