stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,4.65,2.3,0,2.01,1.76,0,0,1.12,0
3dpf,6.42,12.18,0,0.3,1.55,0,0,0,0
5dpf,1.61,11.93,1.13,0.81,6.92,0.54,0.8,0,4.55
10dpf,1.85,55.47,1.86,0,1.02,0,0,0.42,0
