stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,3.97,0,0.63,0,2.98,0,1.26,5.3
3dpf,12.64,0,0.58,0,3.42,0,0.29,1.82
5dpf,1.92,0.33,3.61,0.94,6.48,0.3,1.37,4.47
10dpf,2.47,0,2.41,0,1,0,0,1.46
