stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,11.02,1.18,0.84,1.61,0.66,0,6.51,6.97
3dpf,1.86,0,0,2.22,4.49,0,0.73,0
5dpf,1.08,0,0.86,0,4.85,0.36,1.54,0.46
10dpf,3.12,0,0,0.44,1.58,0.51,2.47,0
