stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,11.45,0,0,0,0,0
2dpf,6.4,32.6,1.97,1.6,0.6,2.53,4.26
3dpf,0.78,6.07,0,0,0,0,0
5dpf,0,51.09,0,2.78,0,0,1.75
10dpf,1.7,32.57,0,0,0,0,0
