stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,38.74,0,0,2.08,0,0
5dpf,7.89,0,0.68,2.53,0.39,0.46
10dpf,104.43,0.54,0.41,1.71,0,0.41
