stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.54,0,0.9,2.16,0.73,1.19,2.14,0
3dpf,1.48,0.29,0.46,0.61,8.3,0,0,0
5dpf,0,5.06,0.66,0.38,7.85,0,0.89,1.48
10dpf,0.47,17.48,3.16,0,17.09,0.97,0,0
