stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0.49,0.87,1.58,0.48,0,0,1.35
3dpf,0,0.64,0,0,0,2.32,0,0,0
5dpf,0.54,0,0.39,0.64,0.81,6.46,0,0.32,3.13
10dpf,0.97,0,0,0.52,0.6,5.13,0.42,0.48,0
