stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,1.89,0,0,0,0,0,0
14hpf,2.38,0,0,0,0,0,0
16hpf,0,8.06,0,0,0,0,0
2dpf,2.75,0,0,0,0,0,0
3dpf,1.02,0,0,0.3,0.45,0,0.45
5dpf,6.73,0.85,1.22,0,2.82,2.74,0.78
10dpf,1.16,0,0,0,0,0,0
