stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,12.85,0,1.67,1.74,5.24,3.05,1.74,5.17
3dpf,10.07,0,0,0.34,0,1.06,0,0
5dpf,2.87,0.53,0.42,1.02,2.21,6.25,0.76,0.97
10dpf,4.39,0,0,0.84,0,0,0,0.5
