stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,1.68,0,0,0,0
2dpf,13.27,2.3,0.49,5.88,6.88,2.35,3.74,9.23
3dpf,22.53,0,0.97,0,6.75,0,0,1.73
5dpf,9.19,0.62,3.2,0.31,18.15,1.23,1.03,8.24
10dpf,20.01,0,0.4,0,5.52,0.47,1.99,0
