stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,0,0,1.68,0,0,0,0,0,0
2dpf,0.56,0,34.33,0,0.5,1.53,1.46,0,0.68
3dpf,0.69,0.46,9.49,0,0,1.92,0,0,0
5dpf,0,0.97,48.46,0,0,4.84,0,1.53,0.91
10dpf,0,2.5,69.29,12.31,1.77,2.32,0,0,0.6
