stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.69,0.55,0,0,0,6.85
3dpf,0,0,0.54,0,0,0.3
5dpf,0,0,0.89,1.1,0,1.33
10dpf,0,0,0.39,0,0.51,1.08
