stage,central_nervous_system,endoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.11,0,0.51,0,0.88
3dpf,6.23,0.29,0.47,0,0.9
5dpf,2.04,0,0.56,0,0.46
10dpf,11.41,0,0,0.66,2.46
