stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.89,0,0,0,0
3dpf,1.75,0,0,0,0
5dpf,0,0.89,0.99,0.54,0.45
10dpf,1.62,0,0,0,0
