stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,9.96,0,0,0,0,0,0,0,0
16hpf,19.77,0,0,4.75,0,0,0,0,0
19hpf,51.75,0,0,0,1.58,0,0,3.33,0
24hpf,52.99,0,0,1.74,0.82,0,0,2.07,0
2dpf,87.24,1.48,9.51,27.01,68.73,0.77,0.51,21.1,4.44
3dpf,99.16,0.44,1.45,6.96,60.42,0,0,2.82,0
5dpf,35.37,0,22.18,5.68,75.69,0.81,0.4,7.26,20.97
10dpf,30.26,0,7.11,13.12,61.73,0,0,3.23,6.52
